"Id","Currency","Amount","Category","Sub-Category","Date","Expense(Transfer Out)","Income(Transfer In)","Note","Periodic","Project","Payee/Payer","uid","Time"
"405","INR","30","Food","Refreshment","20160525","Cash","","Juice","","","","EA801C97D3514A6DAEA4085E2132EFAA","2259"
"413","INR","20","Others","CommonThings","20160526","Cash","","Agarabatti","","","","90A6A9538123471B87D855139E102A30","2153"
"412","INR","25","Food","Dinner","20160526","Cash","","Pazta","","","","8018713835A54073B6C46D80C7500928","2152"
"411","INR","30","Food","Refreshment","20160526","Cash","","","","","","60146559AE614DE4BBEFCB89E5BCCC95","2152"
"410","INR","200","Food","Various","20160526","Cash","","Bournvita","","","","D4925B99F684489DBF246D497C58AF7A","2151"
"409","INR","190","Food","Lunch","20160526","Cash","","Udupi","","","","B672C804EC2145759E940D13A817CF68","2151"
"408","INR","100","Car/Bike","Petrol","20160526","Cash","","@3038KM 67.93₹/lt ","","","","5D36B31442D84C41840C6E283A32368C","1142"
"419","INR","20","Others","CommonThings","20160527","Cash","","Surf","","","","D265D49EA4C74657921C28B13145B066","922"
"418","INR","517","Online Shoping","Various","20160527","SBI bank","","Toothpaste，gloves，deo","","","Amazon","1CB1CB0A8ECB4FFAB5648F23DCF72D38","921"
"417","INR","577","Online Shoping","Various","20160527","SBI bank","","Milton thermo 1lt","","","Amazon","80605BD5B07D4BD1BFDC8F452C6BB537","920"
"416","INR","220","Living","Various","20160527","Cash","","Bucket","","","","032710B1C6AD484FA525DFB85D7C1CBE","1957"
"415","INR","30","Food","Milk-Product","20160527","Cash",""," Milk  chiku","","","","DEC6560F552142B9B97BD46BC2967C1E","941"
"414","INR","21989","Marriage","Gift","20160527","SBI bank","","Vu television-102cm-2000 Cashback paid by pranjal-citibank on 8-Aug","","","Flipkart","03F1DEEDB00648E29C96E710211EC6EF","936"
"424","INR","30","Food","Refreshment","20160528","Cash",""," cheeku shake","","","","51BB1FA3AE884FB98259350A97F3B981","1742"
"423","INR","65","Food","Milk-Product","20160528","Cash","","Panner tomato","","","","D006BF2A507745CDAFDA826E544C490F","1741"
"422","INR","80","Lend Money","Lending Money","20160528","Cash","","Amit-Ticket","","","","9E05D9DC8D724464B47973D65ABE5882","1021"
"421","INR","50","Food","Milk-Product","20160528","Cash",""," Milk  banana","","","","D558E6EEAA424DEB87638FDA7C8C0E0B","923"
"420","INR","40","Food","Various","20160528","Cash","","Water","","","","F47B3B6A68964ECB9AE74FE55E96A5C0","923"
"428","INR","375","Food","Various","20160529","SBI bank","","Chywanprash-375","","","Amazon","94B5DCD2ECC14EE0866CEC51F05594B9","2313"
"427","INR","70","Medical","Drugs","20160529","Cash","","Grilinctus","","","","4F09AC10382F410E849EBA0F44038EE7","2312"
"426","INR","30","Food","Various","20160529","Cash","","Maggi","","","","4914AB61E70249BA9CBE8B77E2619D1F","2312"
"425","INR","70","Food","Fruit","20160529","Cash","","Cashew","","","","25D7954EB4C04B8385402A08C30B4E48","1745"
"430","INR","30","Food","Milk-Product","20160530","Cash",""," Milk  banana","","","","3FBB23751E334771905FA277DBD9EE27","833"
"429","INR","200","Car/Bike","Petrol","20160530","Cash","","@3081KM 67.59₹/lt ","","","","622B8966AC00498EB4102503E6F2B631","832"
"431","INR","140","Food","Dinner","20160531","Cash","","MT","","","","53BBDA5FF46B475EA8A25234480CEC0B","2118"
"435","INR","75000","Marriage","Various","20160601","Cash","","Cash to Babu Ji Account Pauthia Burj","","","","38706D65B4274696B898C758A6E35DAA","2046"
"432","INR","60","Food","Milk-Product","20160601","Cash","","Milk egg","","","","63C57C19708B4BE9ACEBE4F1406E0314","2228"
"434","INR","20","Food","Milk-Product","20160602","Cash",""," banana","","","","3397DE8E27B24BD696FEC069455FB5C4","2046"
"433","INR","232","Food","Lunch","20160602","Cash","","Punjabi","","","","DDF446E7576244B4BE423FB465CFAC63","2045"
"438","INR","72","Food","Milk-Product","20160604","Cash","","Paneer","","","","58A96929299844A7ADB577AB39418B88","1804"
"437","INR","30","Food","Refreshment","20160604","Cash","","","","","","84D4C4933F1549A6B01F93FC2CE92553","1908"
"436","INR","44","Food","Milk-Product","20160604","Cash","","Milk maggi ","","","","D1B660C8285A4EC386FBFA8A2A782AF9","1907"
"441","INR","200","Car/Bike","Petrol","20160605","Cash","","@3201KM 70.41₹/lt ","","","","A87CC6AF27F844BC84D6BBB24D42E955","2151"
"440","INR","20","Food","Refreshment","20160605","Cash",""," cheeku shake","","","","B681C4C6A9ED441E87A063546458BBFD","2151"
"439","INR","75","Food","Milk-Product","20160605","Cash","","Milk egg banana","","","","FBD1E9AEE433456CA8BFB9F03FD6965C","1804"
"445","INR","6551","Food","Various","20160607","SBI bank","","May-rent June-Internet room exp till 07-June Settled from 18-May","","","Pranjal","8F9CCDAA8CC0494C95469736D714B011","2246"
"444","INR","9900","Marriage","Various","20160607","Cash","","For Shopping","","","","446BC51A64FB470BB80D1961898CCA1E","2002"
"443","INR","120","Food","Dinner","20160607","Cash","","MT","","","","46309FFF3BE54816A78850CAC5C0B2FE","2002"
"442","INR","36","Food","Refreshment","20160607","Cash","","Peda","","","","97895CE181474643BCE8FDD337ABB60C","2001"
"447","INR","70","Food","Refreshment","20160608","Cash","","Juice","","","","C53840175DD84E3C9D80EECA67E408EB","2128"
"446","INR","30000","Marriage","Various","20160608","SBI bank","","Ornament Mausa ji","","","","ABD63AF5D99D47808C89673D56141B8C","1125"
"451","INR","20","Food","Milk-Product","20160609","Cash",""," Milk  banana","","","","77D0D52B27FB4CC2BBD10C498895A37D","1956"
"450","INR","37","Food","Vegetable","20160609","Cash","","Sabji","","","","8F26AE6E472042D4A077FAC9FD4F7EAF","1955"
"449","INR","80","Food","Refreshment","20160609","Cash","","Ice cream","","","","77EA035BD7F04FC482B96C7DAE3E53A9","1954"
"448","INR","218","Food","Lunch","20160609","Cash","","Udupi","","","","2933D1821B534594A8777BEF02FC59E7","1954"
"454","INR","630","Food","Various","20160610","Cash","","Pizza","","","","746FD49D1CA24923BB7EA91C7CA9EBA0","2227"
"453","INR","200","Car/Bike","Petrol","20160610","Cash","","@3298KM 70.42₹/lt ","","","","36DB3E38D15043688BCFFD91D9FC2645","806"
"452","INR","20","Food","Milk-Product","20160610","Cash",""," Milk  banana","","","","94222B43850C48978DC6ADD6604DF7D8","806"
"460","INR","20","Food","Milk-Product","20160611","Cash","","Milk","","","","5587316582AE41C7B11425BE1F8BB3B4","2228"
"459","INR","20","Food","Various","20160611","Cash","","Maggi","","","","8B37B5F8E26147718DD8E6EEF0A18383","2228"
"458","INR","70","Medical","Drugs","20160611","Cash","","Grilinctus","","","","47DFB1FD19F84B52A0C27A94F6B036ED","2227"
"457","INR","60","Food","Dinner","20160611","Cash","","Pav bhaji","","","","2883C5F357924D7485EA57AE0E5CB8E4","2227"
"456","INR","20","Food","Milk-Product","20160611","Cash",""," Milk  banana","","","","012E3D53BE1B4A72B68AE28DA0634AA2","1931"
"455","INR","100","Food","Refreshment","20160611","Cash","","Juice","","","","4EED3D2786AB4B48A6D71984BE329659","1931"
"464","INR","2150","Online Shoping","Shoes","20160613","SBI bank","","Sandle","","","","4B0DE9CB5B9846F69882DB24847FFB5F","2310"
"463","INR","20","Food","Milk-Product","20160613","Cash",""," Milk  banana","","","","89A2ED10E2734ED9AD62D0946EE6430F","2309"
"462","INR","50","Food","Refreshment","20160613","Cash","","","","","","04FBD5221FD14FBFA4D7410BC8808187","2309"
"461","INR","370","Food","Lunch","20160613","Cash","","Dakshin","","","","37425C2A91BB417E93436C58E1318F08","2308"
"466","INR","140","Food","Dinner","20160614","Cash","","MT","","","","0C269B0D44834588860C7B0147090B3D","2230"
"465","INR","24","Living","Various","20160614","Cash","","Shop","","","","74D54212C85247E59DF18B17FFCC3EAA","2228"
"469","INR","800","Online Shoping","Accessories","20160615","Cash","","MEmory camera","","","Paytm","BFAA962BE2D34AC489EA57BE562AC7BE","1802"
"468","INR","200","Car/Bike","Petrol","20160615","Cash","","@3396KM 70.53₹/lt ","","","","22414A0217804D5C949E82D8627C88F7","1801"
"467","INR","24","Food","Various","20160615","Cash","","Egg","","","","97683FADF9494C87887DEE2FECF38ACB","1800"
"473","INR","128","Food","Various","20160616","Cash","","Paneer masala chings","","","","4A895036E29A49A2B9F625078DBB0872","2220"
"472","INR","200","Others","CommonThings","20160616","Cash","","Signature champion","","","","5DD59A3E4EDD48F59304B8742FCF7CD2","1804"
"471","INR","20","Food","Milk-Product","20160616","Cash",""," Milk  banana","","","","5E34CF2715C8495382F2D2ADA86766E1","1804"
"470","INR","275","Food","Ingredients","20160616","Cash","","Flour，Oil","","","","D9FF80E31BE245229C1DB0A6C85F85DC","1803"
"477","INR","30","Online Shoping","Accessories","20160617","Cash","","Milk","","","","495ABC54D6EE491080E7F00DCF717712","804"
"476","INR","200","Online Shoping","Accessories","20160617","Cash","","Hdmi","","","","965E91D629C740DF84997039C6F3EC00","2102"
"475","INR","496","Food","Lunch","20160617","Cash","","Udupi","","","","953234E086E84336A7505F8865469D16","2101"
"474","INR","689","Fee","income tax Related","20160617","SBI bank","","Cleartax","","","","64194A207A07404896B2E7CDE047D770","553"
"481","INR","40","Food","Refreshment","20160618","SBI bank","","Juice","","","","4EF9363F3E904D11A5906BEB3BFB9DA4","2348"
"480","INR","40","Food","Dinner","20160618","SBI bank","","Momo","","","","23E1FD88E877465A916845FAFF636608","2348"
"479","INR","20","Food","Various","20160618","SBI bank","","Vegetable","","","","0E2FE5304D064F7B8DCADFD0060C50CE","2348"
"478","INR","200","Personal 3C","Cell Phone","20160618","SBI bank","","Recharge","","","Paytm","E35682D9C82548CA831E12C850A56686","804"
"487","INR","1600","Online Shoping","Shirt","20160619","SBI bank","","","","","","EE34439F4C7F46138121B912F0C200E5","2303"
"486","INR","80","Food","Dinner","20160619","Cash","","","","","","E57BC8D71338411B9C1D619910C9D507","2302"
"485","INR","805","Online Shoping","Shirt","20160619","SBI bank","","","","","Paytm","EBC6BCE33A55475CAC11FC02714F07D3","1312"
"484","INR","20","Food","Various","20160619","Cash","","Egg ","","","","244EB3B3CDEF457984CF0C95655DAC14","1304"
"483","INR","10","Food","Milk-Product","20160619","Cash","","","","","","3CE91B8379524F308BC3FEFA90606434","1304"
"482","INR","1034","Online Shoping","Shirt","20160619","SBI bank","","Shirts","","","Flipkart","3A62B4156F594CFB92F4CE2964DC4A3A","1304"
"489","INR","40","Food","Milk-Product","20160620","Cash",""," Milk  banana","","","","CB886AB9FE7B443D85FEB9EB564FB9E0","2305"
"488","INR","2400","Online Shoping","Shirt","20160620","SBI bank","","Sandle","","","Paytm","FE3917D5E652454DA75E0DA0909ED883","2304"
"493","INR","40000","Marriage","Various","20160621","SBI bank","","To Babuji Pothia bugurg","","","","12F4E91B43024191A0A13F17DF5A1C0B","2032"
"492","INR","200","Car/Bike","Petrol","20160621","Cash","","@3526KM 70.47₹/lt ","","","","C0D54A5AF7274E7598FAFBC3666C033B","2032"
"491","INR","120","Food","Dinner","20160621","Cash","","MT","","","","B848F14BE60B407AA5406B3B8472BD71","2032"
"490","INR","100","Food","Refreshment","20160621","Cash","","Nandini","","","","25471D502EF94C0CB09290C8919495C6","2031"
"498","INR","50","Food","Various","20160622","Cash","","Vegetable","","","","D4D267653C5E4BD29B62B65D3A4555D7","2000"
"497","INR","20","Others","CommonThings","20160622","Cash","","Surf","","","","891A626C05834448931B6E1B93057ECD","2307"
"496","INR","55","Food","Milk-Product","20160622","Cash",""," Milk  banana","","","","179487E28E2643EF9F7383561D0EBC52","2307"
"495","INR","13290","Investment","IncomeTax","20160622","SBI bank","","Tax for FY 2015 16","","","","2CC6E616509B4B7BB14E498815ED887D","2307"
"494","INR","1100","Marriage","Gift","20160622","Cash","","Saari","","","","1DFD255B3E874F23A506E4D81FAD19FA","1210"
"501","INR","50","Personal 3C","Cell Phone","20160625","SBI bank","","Recharge","","","","390512E8CA934B42996A06E0941927ED","845"
"500","INR","45","Food","Refreshment","20160625","Cash","","Juice","","","","832FD2A9A2824A7DAD5A4DFD00E881EB","845"
"499","INR","32","Food","Milk-Product","20160625","Cash",""," Milk  banana","","","","220BC8DD123B47EDB4E68CC5B61FFAEA","845"
"505","INR","30","Food","Various","20160626","Cash","","Maggi","","","","FBAD0FFE0A424F648713AE5711EF8BE7","1948"
"504","INR","70","Food","Refreshment","20160626","Cash","","Juice","","","","45A1DCE199B84EAEB08C28BB526ACF16","1948"
"503","INR","20","Food","Various","20160626","Cash","","Egg","","","","370DCAF55E5C47389B0B4CD8F2777476","1947"
"502","INR","41","Food","Milk-Product","20160626","Cash",""," Milk  banana","","","","E40FAEDED8F147B2902058C73B804BB7","847"
"509","INR","20","Food","Various","20160627","Cash","","SAmosa","","","","811ADB0C4AC04C1C9D283E11D28E408D","2352"
"508","INR","200","Car/Bike","Petrol","20160627","Cash","","@3630KM 70.41₹/lt ","","","","EE577BC07BF14A8E9B8E18FE14A8C17C","2037"
"507","INR","105","Food","Lunch","20160627","Cash","","Udupi","","","","3701106936BB41F4954672A1600AF1E6","2037"
"506","INR","24","Food","Milk-Product","20160627","Cash",""," Milk  banana","","","","FC70125B932340C2A5F8B088CDD524C5","2037"
"510","INR","170","Food","Dinner","20160628","Cash","","MT cone juice","","","","4414C30E2B534FA6A888442E202D3921","2013"
"515","INR","7183","Online Shoping","Various","20160629","Cash","","Phone vibe k5 note","","","Amazon","41423DDCB63D408E88FB55CA5E8DDEDA","1948"
"514","INR","80","Food","Refreshment","20160629","Cash","","Ice cream","","","","67C7E375FBB246038ED429C0BF81C991","1948"
"513","INR","10","Food","Vegetable","20160629","Cash","","","","","","EBC0C41ECDE248F1AABB5D040257CEDC","1948"
"512","INR","40","Food","Various","20160629","Cash","","Water ","","","","F22B9B2AA217420EB466284B24772BAD","1948"
"511","INR","45","Food","Milk-Product","20160629","Cash","","Milk Egg dhania..","","","","1848F0FE4C19401C9F16FF0475844D81","1948"
"518","INR","20","Food","Vegetable","20160630","Cash","","Sabji","","","","0237FAEBEEFE46BE903FC1B916AB8BE7","709"
"517","INR","20","Food","Refreshment","20160630","Cash","","Momo","","","","217D51C4DE0C47FDADE798FF724B125B","709"
"516","INR","30","Food","Milk-Product","20160630","Cash","","","","","","55D22218AABD41D590AF3184EC421015","708"
"521","INR","144","Online Shoping","Various","20160701","Cash","","Mustard oil","","","","9A159DA4EE024CDFAFED2CBCC33724A5","615"
"520","INR","266","Others","CommonThings","20160701","Cash","","BeerShampoo bournvita","","","","B7569FD638A04A4898A775CA2205E331","615"
"519","INR","42","Food","Milk-Product","20160701","Cash","","","","","","A975EE5F0AC747A5900CAE27D625CCB2","615"
"527","INR","1050","Online Shoping","Jacket","20160702","SBI bank","","Windcheater","","","","0941CACD08B040AEBBEB6D48CB869C68","2306"
"526","INR","200","Car/Bike","Petrol","20160702","Cash","","@3738KM 69.93₹/lt ","","","","74C35782CF40403BAEF3D90298586BBF","2243"
"525","INR","610","Food","Mid-Night Snack","20160702","SBI bank","","Dominioz","","","","E88A127528EE4D53A714597DADDF7836","2243"
"524","INR","45","Food","Various","20160702","Cash","","Rice","","","","1415AAD6FD744D52B38D25B1BFDC3A97","1548"
"523","INR","100","Food","Milk-Product","20160702","Cash","","Milk bread butter rusk gAjak","","","","778863E5EC664B0385504954E06D7C69","1548"
"522","INR","8500","Online Shoping","Various","20160702","Cash","","For Shopping myntra","","","","5BFB72217A8E40DA9E16AA6E85F09838","1504"
"531","INR","80","Food","Dinner","20160703","Cash","","Dinner","","","","BEC5DD1E048E489F90F97D8B6250FC5E","2221"
"530","INR","56","Personal 3C","Cell Phone","20160703","Cash","","Bsnl net","","","","5ABD5EC27E924CBD88CE7AB3443849B9","2040"
"529","INR","637","Income","Salary","20160703","","Cash","Black T-shirt headband bag-payment pending to devendra","","","","EB33DF52388A4370A5CA3DB35026B954","2040"
"528","INR","50","Food","Milk-Product","20160703","Cash","","","","","","9CB1B4853D9E4C6E8A4F875EA359538A","2040"
"556","INR","1250","Income","Repayment","20160704","","Cash","Goibibo Return-1200 spilitwise","","","Pranjal","5C39226958EE4BD68F614347E82697F0","946"
"532","INR","50","Food","Milk-Product","20160706","Cash","","Milk","","","","9C48A0D25D214B37B3E40DB9C9B5829D","1042"
"538","INR","60","Food","Mid-Night Snack","20160707","Cash","","","","","","BDE83BBDF0484D9AAFCB15B89E8AF6C4","2304"
"537","INR","250","Transportation","Taxi","20160707","Cash","","Station to nzm","","","","F83C7884943442058ABF8DD2EC1C78B0","2304"
"536","INR","30","Food","Refreshment","20160707","Cash","","Cassata","","","","5BAF7E518F5E4A4794CA59CA822E874A","1601"
"535","INR","320","Food","Sweets","20160707","Cash","","Nandini","","","","7CEEBF8C96AA495EAFA7A2F7C9A81902","1601"
"534","INR","250","Transportation","Bus","20160707","Cash","","AIRport bus","","","","9613E07F79AE4F7D8E57DDFB23DADC2C","1601"
"533","INR","40","Food","Various","20160707","Cash","","Water","","","","ED426D5451C34A45A834C9B0E8750A4D","1042"
"539","INR","80","Food","Dinner","20160708","Cash","","Biryani...","","","","DA0F3DFE4FE7451BA8547B0BC2D779B7","1511"
"540","INR","290","Food","Dinner","20160710","Cash","","Sabji icecream","","","","C96F46BE04414D779097FE90A4E1D292","628"
"541","INR","75000","Marriage","Various","20160713","Cash","","Garden and food","","","","610206EDF6594DF28DE0EA1D297946FE","850"
"543","INR","150","Food","Sweets","20160716","Cash","","","","","","41CA7013094A4730B3C9D1099A6AD110","858"
"542","INR","330","Transportation","Bus","20160716","Cash","","Ndls to airport and kiss to agara","","","","815A51F6E5424B89A4B8935E1B8FAF82","858"
"545","INR","107","Food","Vegetable","20160717","Cash","","Sabji","","","","AF3576FAAE144C26BBCBF5000CC0D66D","858"
"544","INR","50","Food","Milk-Product","20160717","Cash","","Milk banana","","","","90F97F8A8865490FB9AEB3016178B50B","858"
"548","INR","60","Food","Dinner","20160718","Cash","","Maggi","","","","E96CDDF07CA94469B8035AFF0F632FD2","733"
"547","INR","400","Food","Sweets","20160718","Cash","","Office","","","","5CA24BB34E6145DEBC531866A93A0849","733"
"546","INR","200","Food","Refreshment","20160718","Cash","","Sweets and ice cream","","","","0958344C167D43DA831971526B0E87A6","705"
"551","INR","200","Car/Bike","Petrol","20160719","Cash","","@3976KM 67.14/lt ","","","","FElyds_cV0Um_goPOWNNxQ","1953"
"550","INR","40","Others","CommonThings","20160719","Cash","","Towell","","","","-EdENu8C85ChEOCbZ6_nFQ","1953"
"549","INR","155","Food","Dinner","20160719","Cash","","MT Dinner Icecream Juice","","","","Pl-D8kFP7GmAwTZp9ayDCg","1953"
"552","INR","40","Food","Milk-Product","20160720","Cash",""," Milk  banana egg","","","","5ED73A5D30EB4F0FA7260E950B1244D2","2202"
"555","INR","40","Food","Refreshment","20160721","Cash","","Momo","","","","0BB10E04E48D4AE5B067DDDED3CEAE10","2204"
"554","INR","30","Food","Milk-Product","20160721","Cash","","","","","","868E15C7C10647C1B2C600D444A4635F","2202"
"553","INR","210","Transportation","Taxi","20160721","Cash","","","","","","471FC60BC1274BAA90AE8EE3871F2D2A","2202"
"559","INR","30","Food","Milk-Product","20160722","Cash","","Milk Egg dhania..","","","","DEA33ACE1D3D4BFFA2088147347C07C5","1138"
"558","INR","40","Food","Various","20160722","Cash","","Water","","","","88DB1596BE1E4011BBCC8022216B2938","1138"
"557","INR","30","Food","Refreshment","20160722","Cash","","Juice","","","","20B5458AD2C942179916A8104FA4B473","1138"
"562","INR","30","Food","Refreshment","20160723","Cash","","Juice","","","","509E6153CBF44607BB1F8B68E104D4DB","837"
"561","INR","65","Food","Various","20160723","Cash","","Sabji","","","","A7DA0737CB4B45B18D96A97EC8841133","1138"
"560","INR","50","Food","Milk-Product","20160723","Cash",""," Milk  banana","","","","A7509608ED9549AB8AD2F287964B83BF","1138"
"564","INR","32","Food","Vegetable","20160724","Cash","","Egg","","","","1835E73C8A4740A0BD4124F0A1811312","837"
"563","INR","20","Food","Milk-Product","20160724","Cash","","Milk","","","","62C54EF9EE60439C9E254312B3141F84","837"
"568","INR","200","Car/Bike","Petrol","20160726","Cash","","@4120KM 67.41₹/lt","","","","AE5FD444EA4D4C7090939C37044AD169","2059"
"567","INR","150","Food","Dinner","20160726","Cash","","MT Dinner  Juice","","","","EEBB43E557F34231BE52CAEF9339D73C","2059"
"566","INR","90","Food","Dinner","20160726","Cash","","Food","","","","69BBD726058C494AB5B05C9C0BAD38F0","656"
"565","INR","7329","Income","Repayment","20160726","","SBI bank","Back lost package","","","Myntra","DE5CF208A5294972B1F3B58D68F1B1BE","656"
"571","INR","30","Food","Milk-Product","20160727","Cash","","Milk egg","","","","A874784A5419415A9D1E1FAE44B16901","2050"
"570","INR","24","Food","Various","20160727","Cash","","Soap","","","","7BA150379B344BA2A51759F9F483296E","914"
"569","INR","40","Food","Milk-Product","20160727","Cash",""," Milk  banana sugar","","","","A402B80BD408442299E14ADE19C2B4C8","914"
"573","INR","20","Food","Milk-Product","20160728","Cash","","Milk","","","","E20EF235A1BF4F259F4A14311A53D3E0","2051"
"572","INR","87","Food","Vegetable","20160728","Cash","","Sabji","","","","8FC56D343E194CC3B0543F19EC374421","2051"
"577","INR","200","Others","CommonThings","20160729","SBI bank","","Bournvita","","","","9AF04578D0CB4BC3A174060CFF1340FF","713"
"576","INR","155","Food","Various","20160729","SBI bank","","Cheese liquid scrub surfbar","","","","B42EEAC35E584E6185160CF7722DF1B5","713"
"575","INR","30","Food","Refreshment","20160729","Cash","","Juice","","","","292F9DD8B55D47A898E0049DD0360E19","713"
"574","INR","60","Food","Milk-Product","20160729","Cash",""," Milk  banana egg","","","","C4C99077CE9048ADAE698A123D6AA66E","713"
"581","INR","1725","Online Shoping","Various","20160730","Cash","","Car speaker","","","","1A18407070F74676B960D088D25546C8","2318"
"580","INR","70","Food","Various","20160730","Cash","","Jar cutter and shaft","","","","4DF28EA7198B4810A181137EE4505025","2315"
"579","INR","25","Food","Milk-Product","20160730","Cash","","Milk ","","","","17D4E5B5FA4A487F84DC5F771ED75835","2315"
"578","INR","125","Food","Various","20160730","Cash","","Rice aloo water gud","","","","A7ADBBFAB00E46B9997155BC7C697A09","2315"
"586","INR","30","Food","Refreshment","20160731","Cash","","Juice","","","","B873138C89A2477AA72F32B21D9AB065","1933"
"585","INR","20","Food","Various","20160731","Cash","","Egg","","","","F95A0854CE1446BD836BD9A45B92B549","1933"
"584","INR","20","Food","Various","20160731","SBI bank","","Vinegar","","","","489D5647686A4C8D82F1698F811D6B26","1204"
"583","INR","630","Food","Various","20160731","SBI bank","","Aata oil haldi-Zopnow","","","","5A8F72184CC6424D8C860909FCFDAA7A","1204"
"582","INR","20","Food","Milk-Product","20160731","Cash","","  banana","","","","4997CC78A13C4DDC8A6EB10BC32917F5","1204"
"588","INR","10","Food","Milk-Product","20160801","Cash","","","","","","79EC184E2078465099CC11BC9BDB908D","2156"
"587","INR","325","Food","Lunch","20160801","SBI bank","","Bhikaram","","","","205F6371DA154C31862267B12C8FA640","2156"
"590","INR","300","Car/Bike","Petrol","20160802","Cash","","@4233KM 65.61₹/lt ","","","","E0B123FB8866470E9A216B272C70FCD5","2156"
"589","INR","160","Food","Dinner","20160802","SBI bank","","MT Dinner  Juice ice-cream","","","","BFCFB1A83894472DAC46BCFCE1B447D6","2156"
"599","INR","2000","Online Shoping","Various","20160803","SBI bank","","IIT G ACCOUNT","","","","2921A279E6F94AC6BB3B4B7AC7176B28","1019"
"595","INR","25","Food","Various","20160803","SBI bank","","Lux","","","","D55B3BAD212148FFA78D92813018C1CF","921"
"594","INR","440","Entertainment","Recharge","20160803","SBI bank","","DTH","","","Paytm","C5E8A5742D074A6982BD4DCA718D0183","719"
"592","INR","209","Food","Lunch","20160803","Cash","","Udupi","","","","0AA6EABDD1E340899BA9FA40FAA3C190","719"
"591","INR","20","Food","Milk-Product","20160803","Cash",""," Milk  banana","","","","7FA228F5662942728BAC65AF19DF1579","719"
"598","INR","40","Food","Refreshment","20160804","Cash","","Momo","","","","7C22F60E30A94363BB5F8536880B0297","837"
"597","INR","11190","Living","Rent","20160804","SBI bank","","Rent June and July and Aug -Net other expenses","","","Pranjal","7309020A8CE149F5B55CF8303AAF6258","2241"
"596","INR","90","Food","Refreshment","20160804","Cash","","Nandini","","","","85067F46AC5C44ACAD07F955BC748926","2028"
"593","INR","60","Food","Milk-Product","20160804","Cash",""," Milk  banana sugar","","","","796EDF39DB174B928ED6E637EB21A551","719"
"600","INR","60","Food","Refreshment","20160805","Cash","","Juice","","","","8928F2C46D534CEF9D412FD0F18FA74C","13"
"603","INR","40","Food","Milk-Product","20160806","Cash","","","","","","AEC082CD0F4B4AE099BD8CBEF7370194","2339"
"602","INR","30","Food","Refreshment","20160806","Cash","","Juice","","","","4E330DEAB28B43139B4E24A0770AFA3C","2339"
"601","INR","170","Food","Sweets","20160806","Cash","","Burfi","","","","92B750F2C7A440C6B6BB8850F5008609","2339"
"605","INR","30","Food","Various","20160807","Cash","","Maithi","","","","29F6ABC9717E4837AEEDEE94DE4F4F06","2033"
"604","INR","130","Food","Refreshment","20160807","Cash","","Juice cone momo kachori soda","","","","147B67965E2F4D348921D7A1541FDA2D","2033"
"625","INR","2000","Income","Repayment","20160808","","SBI bank","Vu cashback","","","Pranjal","B7EF1BA16E254C37958CE1DAC9A20CB4","950"
"611","INR","0","Medical","Drugs","20160808","Cash","","Ring guard","","","","9B229F9E18594F1AADC259364B99E719","6"
"610","INR","145","Food","Fruit","20160808","Cash","","Badam kaju","","","","DF6D48F53F454F32B379706589BC5989","6"
"609","INR","425","Food","Various","20160808","Cash","","Ghee tomato water","","","","0968C4E5D5DE4EB9A76A27B84EEFD50B","6"
"608","INR","9074","Online Shoping","Various","20160808","SBI bank","","Kindle","","","Paytm","9CE048000B2B42DC8AF7EB5A50B608F8","6"
"607","INR","20","Food","Milk-Product","20160808","Cash","","Milk","","","","1C428266415544E6B1FBA3CF30E80B3A","1213"
"606","INR","630","Car/Bike","Maintenance","20160808","Cash","","3rd Service @4359","","","","E3D2034AAFE749BD8D10CCF052227F82","1213"
"613","INR","240","Others","CommonThings","20160809","Cash","","Hair care Amla brahmi aritha","","","","0436FA5ED59D4704A7A6D97040409259","2138"
"612","INR","180","Food","Dinner","20160809","Cash","","MT Dinner  Juice","","","","30A627E81C044C8FBC38C29899F76796","2138"
"614","INR","50","Food","Milk-Product","20160810","Cash","","","","","","B541443869FD4DBF8EA4ABA1BB8A78E1","2337"
"620","INR","500","Living","Rent","20160811","Cash","","Advance for reserved the room","","","","D553B96086514063A8CFA1995B5C4A69","1938"
"619","INR","20","Food","Vegetable","20160811","Cash","","Sabji","","","","B4FC79A95AC4413DB73D9685DF900F42","2101"
"618","INR","300","Car/Bike","Petrol","20160811","Cash","","@4428KM 65.61₹/lt ","","","","E988434F5F84486EBA064454E10D2C36","2101"
"617","INR","40","Food","Milk-Product","20160811","Cash",""," Milk  banana","","","","E54AF659EF634BB8AA5C6DD4C7B1F38C","832"
"616","INR","624","Online Shoping","Various","20160811","SBI bank","","Hdd bag hdmi","","","Amazon","FA070082210E4B1C96C155700C612F72","832"
"615","INR","22989","Online Shoping","Various","20160811","SBI bank","","TV Vu","","","","86766BB702514658B91E2FC145B01F2B","832"
"622","INR","476","Food","Various","20160812","SBI bank","","Pizza","","","","80EDF3ADC4734404AB79F629FF85118D","2113"
"621","INR","60","Food","Refreshment","20160812","Cash","","Juice","","","","11500E739B5B4A4EB0EFA6F31A0AA9FC","1938"
"623","INR","200","Food","Refreshment","20160814","Cash","","In Kodaikanal","","","","4A7616579C9B483C98FD80B458C4E32E","944"
"624","INR","50","Food","Refreshment","20160815","Cash","","Juice","","","","FC1BC2B8F59A4BEF910C2756355FC4C6","944"
